Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8244	-964.4762	-1032.101	67.62462	0.0102133	0.00195535	0.000983496	0.00865101	0.015124	0.00847915	0.00232667	0.0441301	0.00203767	0.0176555	0.0820521	0.0111649	7.61555e-05	0.000880369	0.0266115	0.00915187	0.0398068	0.00856341	0.00755265	0.046965	0.0187974	0.0289843	0.0165526	0.0208412	0.00552121	0.0207949	0.06733	0.0619456	0.045713	0.0014092	0.000277051	0.234861	0.0928733	0.00879318	0.00593824	0.0385969	0.052138	0.0165396	0.0575335	0.0463921	0.0592418	0.0331203	0.0219943	0.0425726	0.00139637	0.0505684	0.00225249	0.0511812	0.11073	0.801135	1.37287	0.328679	0.581204	0.844257	1.18447	1.72057	3.04248	0.8045397	1.094151	0.00655002	0.00125402	0.000630741	0.00554812	0.00969943	0.00543789	0.00149215	0.0283018	0.00130681	0.011323	0.0526221	0.00716033	4.88404e-05	0.000564603	0.0170666	0.00586933	0.0255291	0.00549194	0.00484371	0.0301198	0.0120552	0.0185884	0.0106156	0.013366	0.00354089	0.0133363	0.0431804	0.0397273	0.0293169	0.000903755	0.00017768	0.150622	0.059562	0.00563929	0.00380835	0.0247532	0.0334374	0.0106073	0.0368977	0.0297524	0.0379933	0.0212409	0.0141055	0.0273029	0.000895529	0.0324308	0.00144458	0.0328238	0.0710139	0.935294	0.0647056	0.9352944	1.559271
8280	-959.1167	-1025.705	66.58803	0.0464469	0.0158597	0.0508737	0.0754075	0.0399511	0.00672834	0.0104241	0.108716	0.000370976	0.00899113	0.0946283	0.00175345	0.00259968	0.00472939	0.00226841	0.010143	0.0147728	0.0218425	0.0014551	0.0204343	0.0269678	0.0315725	0.0284564	0.0432769	0.0148366	0.0267639	0.0771027	0.00835472	0.13588	0.0118321	0.219573	0.300413	0.00738809	0.10392	0.11938	0.162507	0.0614304	0.11174	0.0142448	0.0625187	0.0845619	0.107059	0.106991	0.0014754	0.0615356	0.0611127	0.048029	0.185047	0.0317101	0.771777	1.42792	0.956131	0.978359	0.993198	1.00685	1.02212	1.04588	0.03243675	1.01342	0.0166233	0.00567617	0.0182077	0.0269884	0.0142985	0.00240807	0.0037308	0.0389094	0.000132772	0.00321792	0.0338675	0.000627561	0.000930424	0.00169265	0.000811865	0.00363017	0.00528719	0.00781743	0.00052078	0.00731345	0.00965179	0.0112998	0.0101845	0.0154888	0.00531003	0.0095788	0.0275951	0.00299015	0.0486315	0.00423471	0.0785851	0.107518	0.0026442	0.037193	0.0427262	0.0581612	0.0219859	0.0399917	0.0050982	0.0223754	0.0302647	0.0383163	0.0382922	0.000528045	0.0220236	0.0218722	0.0171896	0.0662284	0.0113491	0.934728	0.0652722	0.9347278	2.794077
8316	-958.4601	-1025.682	67.22165	0.0120751	0.0227322	0.00267121	0.0681852	0.0469197	0.00124447	0.0053797	0.133703	0.00172966	0.0371934	0.096382	0.00912684	0.00771273	0.00310067	0.00542372	0.0162734	0.00663574	0.0511772	0.00220206	0.0549077	0.00847999	0.00528266	0.0210372	0.00489036	0.00236069	0.0399242	0.0271004	0.0130206	0.0856983	0.0181387	0.116848	0.161231	0.0318958	0.0466731	0.0987673	0.186949	0.0648947	0.0523881	8.14957e-05	0.0478136	0.0423728	0.0784415	0.12238	0.0193907	0.0595898	0.0747216	0.0182806	0.0356569	0.0746138	0.805045	1.36554	0.619279	0.791594	0.929682	1.07564	1.26327	1.61478	0.3464946	1.105394	0.00563283	0.0106042	0.00124608	0.0318073	0.0218873	0.000580526	0.00250954	0.0623704	0.000806856	0.0173501	0.0449606	0.00425752	0.00359786	0.00144641	0.00253007	0.00759129	0.00309546	0.0238733	0.00102722	0.0256135	0.00395577	0.00246427	0.00981351	0.00228127	0.00110122	0.018624	0.0126419	0.00607388	0.0399768	0.00846141	0.0545075	0.0752115	0.0148789	0.0217722	0.0460733	0.0872087	0.0302723	0.0244382	3.80164e-05	0.0223042	0.0197662	0.0365917	0.0570885	0.00904545	0.0277976	0.0348564	0.00852758	0.0166333	0.0348061	0.973521	0.0264794	0.9735206	2.143699
8352	-964.1366	-1030.84	66.70342	0.00718905	0.00900293	0.0166518	0.00381211	0.0723771	0.00200102	0.0161628	0.115628	0.0171392	0.0752893	0.012914	0.00170796	0.00377187	0.00172289	0.00568333	0.0427664	0.0322766	0.014729	0.0238491	0.0299776	0.00677043	0.0104221	0.000177394	0.050895	0.0175463	0.0120396	0.0144144	0.0278677	0.0878189	0.0203041	0.181378	0.172825	0.0335145	0.0220154	0.0563546	0.0924409	0.107346	0.118644	4.61751e-05	0.020947	0.167379	0.0612668	0.123414	0.0468197	0.0524941	0.0504042	0.0305442	0.112354	0.0339859	0.946707	1.09992	0.647007	0.808686	0.935899	1.06849	1.23657	1.54558	0.3148227	1.613817	0.00321359	0.00402441	0.00744355	0.00170406	0.0323534	0.000894479	0.00722495	0.0516869	0.00766142	0.0336551	0.00577269	0.000763477	0.00168607	0.000770149	0.00254051	0.019117	0.014428	0.00658401	0.0106608	0.0134003	0.00302646	0.00465878	7.92973e-05	0.0227506	0.00784339	0.00538184	0.0064434	0.0124572	0.039256	0.00907614	0.0810782	0.0772545	0.0149814	0.00984112	0.0251911	0.0413221	0.0479849	0.0530352	2.06408e-05	0.00936353	0.0748203	0.0273869	0.0551673	0.0209289	0.0234654	0.0225312	0.0136536	0.0502236	0.0151921	0.938173	0.0618272	0.9381728	2.237082
8388	-961.3076	-1028.485	67.17713	0.0309027	0.0159076	0.0406525	0.00874402	0.0250883	0.000726472	0.00374696	0.103984	0.00727902	0.0251983	0.0829239	0.00021562	0.00035891	0.0190708	0.0158536	0.0431852	0.0144149	0.0401449	0.0168772	0.0512834	0.00130786	0.033698	0.00894918	0.0414351	0.00517072	0.0194743	0.0372294	0.0899011	0.0437907	0.101936	0.030621	0.0215051	0.101228	0.0594473	0.0493077	0.0609842	0.0204406	0.00248951	0.0644912	0.121951	0.00912142	0.0247201	0.0625703	0.079038	0.138341	0.0212685	0.00954915	0.0840981	0.0167451	0.813011	1.3506	0.366668	0.613048	0.858425	1.16492	1.63119	2.72727	0.7254547	1.128676	0.0162018	0.00834008	0.0213134	0.00458434	0.0131533	0.000380876	0.00196447	0.0545169	0.00381626	0.013211	0.0434756	0.000113046	0.00018817	0.00999849	0.00831176	0.0226412	0.00755747	0.0210473	0.00884843	0.026887	0.000685687	0.0176673	0.0046919	0.0217237	0.00271092	0.01021	0.0195187	0.0471336	0.0229587	0.0534434	0.016054	0.0112748	0.0530719	0.0311672	0.0258512	0.0319729	0.0107167	0.00130521	0.0338116	0.0639369	0.0047822	0.0129603	0.0328045	0.0414382	0.0725299	0.0111507	0.00500645	0.0440912	0.00877918	0.970089	0.029911	0.970089	1.907368
8424	-958.9616	-1026.316	67.35405	0.00649914	0.0471059	0.00269361	0.00479864	0.0532049	0.0136371	0.00912193	0.105743	0.0182875	0.0525386	0.00875375	0.00438854	0.00632635	0.010686	0.0269472	0.022385	0.00210906	0.00437289	0.0164765	0.0583134	0.0320526	0.0197089	0.00686633	0.0144548	0.00118485	0.0282316	0.0117819	0.0391692	0.0935264	0.017115	0.0821237	0.188837	0.0262856	0.0403779	0.0687966	0.168624	0.101671	0.105808	0.00327604	0.0308146	0.135906	0.0327678	0.099419	0.060514	0.0424882	0.0412139	0.028268	0.0444964	0.00215146	0.637566	1.67956	0.332845	0.584785	0.845877	1.18221	1.71003	3.0044	0.7954331	0.7117531	0.00318223	0.0230649	0.0013189	0.0023496	0.0260512	0.00667726	0.00446645	0.0517759	0.00895426	0.0257249	0.00428618	0.0021488	0.00309763	0.0052323	0.0131944	0.0109605	0.00103268	0.00214114	0.00806752	0.0285525	0.0156942	0.00965026	0.00336202	0.00707765	0.00058015	0.0138233	0.00576886	0.0191788	0.0457942	0.00838017	0.040211	0.092462	0.0128704	0.0197706	0.0336855	0.082565	0.0497822	0.0518078	0.00160408	0.015088	0.0665451	0.0160444	0.0486794	0.02963	0.0208039	0.0201799	0.0138411	0.0217872	0.00105344	0.934817	0.0651833	0.9348167	2.042321
8460	-970.1136	-1037.5	67.38667	0.024298	0.00487066	0.0249153	0.0177665	0.0451859	0.00364775	0.0300599	0.0627216	0.00655614	0.025458	0.0190037	0.0127901	0.0239816	0.0134784	0.0292165	0.0241089	0.00411598	0.00892368	0.016186	0.01536	0.014013	0.00652693	0.0181424	0.0287532	0.00881665	0.0123069	0.0241402	0.00404031	0.0210422	0.00402498	0.0370629	0.0338579	0.038215	0.00997035	0.0930966	0.0195859	0.0324797	0.00121484	0.115909	0.103188	0.000373468	0.0203269	0.0527343	0.0646553	0.174495	0.0183866	0.0531599	0.0382024	0.0880159	0.861725	1.25926	0.292094	0.548699	0.829234	1.20593	1.82249	3.42356	0.889867	1.283078	0.0156824	0.00314362	0.0160808	0.0114668	0.0291638	0.00235432	0.0194012	0.0404817	0.00423145	0.0164311	0.0122653	0.008255	0.0154782	0.00869918	0.0188569	0.0155604	0.00265653	0.00575951	0.0104467	0.00991362	0.00904424	0.0042126	0.0117094	0.0185578	0.00569043	0.0079431	0.0155806	0.00260769	0.013581	0.0025978	0.0239211	0.0218525	0.0246647	0.00643505	0.0600863	0.0126411	0.020963	0.000784082	0.0748095	0.0665998	0.000241043	0.0131194	0.0340357	0.0417297	0.112623	0.0118671	0.0343104	0.0246565	0.0568071	0.92079	0.0792102	0.9207898	1.549382
8496	-967.1372	-1034.493	67.35572	0.0648187	0.0198786	0.0297749	0.0304845	0.0182842	0.00757429	0.0266649	0.0639448	0.00138412	0.0184534	0.0104522	0.0144207	0.00249886	0.0167546	0.0065302	0.04134	0.000349184	0.00804303	0.00408495	0.0055885	0.0117497	0.00725696	0.0145018	0.00557725	0.00211955	0.0141017	0.0103882	0.00443983	0.0522638	0.0111136	0.00793737	0.0426711	0.0739052	0.0021908	0.153098	0.0682396	0.0538947	0.00173825	0.115197	0.104918	0.0036118	0.0126375	0.0380839	0.101912	0.251819	0.0194408	0.0402365	0.0911087	0.159892	0.771024	1.42933	0.370899	0.616489	0.859925	1.16289	1.62209	2.69615	0.7171576	1.011431	0.0347112	0.0106452	0.0159448	0.0163248	0.00979141	0.00405613	0.0142794	0.0342432	0.000741215	0.00988205	0.0055973	0.00772246	0.00133817	0.0089723	0.003497	0.0221381	0.000186992	0.00430714	0.00218754	0.00299271	0.00629211	0.00388619	0.00776587	0.00298669	0.00113505	0.00755165	0.00556301	0.00237759	0.0279879	0.0059515	0.00425056	0.0228509	0.0395771	0.0011732	0.0819861	0.0365432	0.0288613	0.000930855	0.0616894	0.0561848	0.00193416	0.00676754	0.0203944	0.0545752	0.134852	0.0104108	0.0215472	0.0487898	0.0856244	0.988067	0.0119332	0.9880668	1.86737
8532	-969.2506	-1037.255	68.00483	0.00317393	0.000999315	0.0138864	0.00257728	0.0532927	0.00549764	0.0171886	0.0375107	0.0262325	0.0265084	0.0213449	0.00445725	0.00279896	0.00272471	0.0472702	0.00476602	0.000314181	0.036322	0.00232244	0.024823	0.0167367	0.0317292	0.00663048	0.00580038	0.00475526	0.00611492	0.110836	0.0531776	0.0183691	0.101335	0.0279905	0.071206	0.00736924	0.0416242	0.00456595	0.0837081	0.0465309	0.0465981	0.0163333	0.0155868	0.0697878	0.0117892	0.0329082	0.0375323	0.00324155	0.0220256	0.00608336	0.0583143	0.124551	0.724577	1.51642	0.325184	0.578181	0.842885	1.1864	1.72956	3.07519	0.8122705	0.8959142	0.00223951	0.000705112	0.00979821	0.00181852	0.0376031	0.00387911	0.0121282	0.0264674	0.0185095	0.0187042	0.0150609	0.00314502	0.00197494	0.00192254	0.0333537	0.00336288	0.000221685	0.0256287	0.00163871	0.017515	0.0118093	0.022388	0.00467844	0.00409272	0.00335529	0.00431466	0.0782052	0.0375219	0.0129612	0.0715017	0.01975	0.0502426	0.0051997	0.0293699	0.00322171	0.0590641	0.032832	0.0328794	0.0115247	0.010998	0.0492419	0.00831844	0.0232199	0.0264826	0.00228722	0.0155412	0.00429239	0.0411463	0.0878826	0.918269	0.081731	0.918269	1.417242
8568	-960.2389	-1026.865	66.6262	0.0247891	0.0012761	0.00814879	0.00528014	0.0188585	0.018845	0.00487959	0.0913143	0.0168946	0.0281264	0.0989543	0.00446498	0.00455029	0.00742686	0.00718297	0.00673799	0.00428026	0.0160085	0.00554933	0.122837	0.0478004	0.000600938	0.0169301	0.0879949	0.0156876	0.0237681	0.205801	0.145366	0.0529762	0.0777266	0.0231892	0.134878	0.011633	0.0656539	0.0149213	0.237604	0.0338024	0.0564309	0.0691715	0.00678451	0.127076	0.0355264	0.0314109	0.0158817	0.0269236	0.0381713	0.0293909	0.144786	0.12987	0.804715	1.36616	0.476124	0.696343	0.893231	1.11953	1.43607	2.10029	0.5365733	1.10444	0.0103109	0.000530786	0.00338945	0.00219625	0.0078441	0.0078385	0.00202964	0.0379818	0.00702723	0.011699	0.0411596	0.00185719	0.00189267	0.00308917	0.00298772	0.00280264	0.00178035	0.00665867	0.00230822	0.0510933	0.0198824	0.000249957	0.00704198	0.0366011	0.00652518	0.00988622	0.0856022	0.0604642	0.0220352	0.03233	0.00964544	0.0561019	0.00483868	0.0273084	0.00620643	0.0988301	0.01406	0.0234722	0.0287716	0.00282198	0.0528566	0.014777	0.0130652	0.00660591	0.0111987	0.0158772	0.012225	0.0602232	0.0540189	0.938678	0.0613222	0.9386778	2.404162
8604	-958.7193	-1026.461	67.74151	0.0154759	0.00151628	0.00150406	0.0122143	0.0163731	0.000218977	0.00355753	0.0635428	0.015011	0.0165554	0.0616943	0.00366162	0.00342655	0.00161291	0.00101216	0.0171513	0.00313106	0.012944	0.00593705	0.0255392	0.035875	1.62688e-05	0.00793925	0.018492	0.00430853	0.0172834	0.12414	0.0461824	0.0289758	0.159752	0.0662573	0.0293053	0.00882369	0.0222226	0.00660198	0.17667	0.0699402	0.0695844	0.00400295	0.00382965	0.0913725	0.0522998	0.0414335	0.0565374	0.021827	0.00102198	0.00933096	0.0540167	0.0831633	0.741184	1.48528	0.331601	0.583718	0.845395	1.18288	1.71316	3.01568	0.7981406	0.9356626	0.0097132	0.000951671	0.000944001	0.00766609	0.0102763	0.000137438	0.00223283	0.0398816	0.00942144	0.0103908	0.0387215	0.00229816	0.00215062	0.00101232	0.000635267	0.0107648	0.00196516	0.0081241	0.00372629	0.0160293	0.0225164	1.02108e-05	0.00498295	0.0116062	0.00270418	0.0108476	0.0779143	0.0289856	0.0181862	0.100266	0.0415854	0.018393	0.00553805	0.0139477	0.00414363	0.110884	0.0438969	0.0436736	0.00251239	0.00240362	0.0573485	0.0328251	0.0260051	0.0354848	0.0136994	0.000641431	0.00585643	0.0339027	0.0521962	0.967139	0.0328612	0.9671388	1.593284
8640	-955.7866	-1023.158	67.3713	0.0390044	0.0104703	0.00770359	0.00472963	0.049484	0.00019904	0.00859353	0.131793	0.00111567	0.0569033	0.0818732	0.0106233	0.00175724	0.00866247	0.00911646	0.012869	0.0023451	0.010341	0.0474385	0.0412003	0.00252203	0.000248306	0.0243714	0.00949905	0.00194497	0.0150818	0.102283	0.0718498	0.0461563	0.251349	0.00542803	0.0186357	0.00934156	0.0381235	0.00933851	0.256488	0.0608301	0.063175	0.0112946	0.0811953	0.090912	0.0442169	0.017876	0.093791	0.0192348	0.0137939	0.0371991	0.0615285	0.106981	0.567916	1.81016	0.304787	0.560201	0.834618	1.19815	1.78507	3.28098	0.8591087	0.5882602	0.0185654	0.0049837	0.00366678	0.00225123	0.0235536	9.47398e-05	0.00409038	0.0627315	0.00053104	0.027085	0.0389703	0.00505651	0.000836417	0.00412319	0.00433929	0.00612542	0.00111623	0.00492213	0.02258	0.0196107	0.00120044	0.000118189	0.0116004	0.00452139	0.000925773	0.00717867	0.0486852	0.0341993	0.0219697	0.119638	0.00258365	0.00887027	0.00444643	0.0181462	0.00444498	0.122084	0.0289541	0.0300703	0.00537606	0.0386476	0.0432726	0.0210465	0.0085087	0.044643	0.00915546	0.00656566	0.0177062	0.0292865	0.0509212	0.92944	0.0705604	0.9294396	2.100913
8676	-958.4102	-1025.725	67.31526	0.0180905	0.000195916	0.00296209	0.00936654	0.0247106	0.000898022	0.00139095	0.052761	0.00716746	0.0305673	0.0129643	0.00930034	0.00367756	0.00605338	0.0100314	0.0478648	0.0041075	0.0123646	0.017895	0.0487038	0.00499241	0.00576443	0.00528283	0.00132855	0.00127883	0.0129327	0.0400315	0.0762778	0.0271425	0.1091	0.00589214	0.0322133	0.00556086	0.00617151	0.019156	0.222681	0.0474705	0.0600298	0.0090895	0.0625279	0.0589796	0.0419846	0.0245411	0.049311	0.00502879	0.00858515	0.00136919	0.081957	0.143416	0.911383	1.16616	0.289594	0.546404	0.82815	1.20751	1.83015	3.4531	0.8960802	1.465363	0.0121318	0.000131384	0.00198642	0.00628134	0.0165713	0.000602227	0.000932794	0.0353823	0.0048066	0.0204989	0.00869404	0.00623694	0.00246622	0.00405949	0.00672718	0.0320988	0.00275455	0.00829191	0.0120006	0.0326615	0.00334798	0.00386571	0.00354274	0.000890948	0.0008576	0.00867285	0.0268457	0.051153	0.0182021	0.0731642	0.00395135	0.0216027	0.00372919	0.0041387	0.0128463	0.149333	0.0318344	0.0402569	0.00609555	0.0419322	0.0395526	0.0281555	0.0164576	0.0330687	0.00337238	0.00575733	0.000918197	0.0549616	0.0961766	0.950223	0.0497768	0.9502232	1.491169
8712	-962.2555	-1029.893	67.63718	0.0042422	0.00101029	0.0109423	0.0013845	0.00811274	0.000403613	0.0044905	0.0661443	0.00151147	0.0209078	0.0203276	0.00223186	0.00557296	0.00164578	0.00369947	0.0452508	0.00115595	0.00603775	0.00124047	0.0284411	0.00655657	0.00432278	0.00162984	0.000873481	0.000450405	0.0130089	0.0519605	0.0510455	0.0233328	0.0489995	0.00957141	0.0774721	0.0113789	0.0168791	0.00364197	0.0371084	0.0339901	0.0270186	0.00758508	0.0208478	0.063259	0.0294618	0.0138677	0.013037	0.0184018	0.0135037	0.0102817	0.0323481	0.0778664	0.9246	1.14137	0.200496	0.456705	0.783092	1.27699	2.1896	4.98763	1.161943	1.518893	0.00444463	0.0010585	0.0114645	0.00145056	0.00849988	0.000422873	0.00470478	0.0693007	0.0015836	0.0219055	0.0212976	0.00233837	0.0058389	0.00172431	0.003876	0.0474101	0.00121111	0.00632587	0.00129966	0.0297982	0.00686944	0.00452906	0.00170761	0.000915162	0.000471898	0.0136297	0.05444	0.0534814	0.0244462	0.0513377	0.0100281	0.081169	0.0119219	0.0176845	0.00381577	0.0388792	0.0356121	0.0283079	0.00794704	0.0218426	0.0662776	0.0308677	0.0145295	0.0136591	0.0192799	0.0141481	0.0107724	0.0338917	0.0815821	0.989314	0.0106865	0.9893135	0.9544543
8748	-961.289	-1029.779	68.48961	0.00812866	0.00224842	0.0036079	0.00664999	0.0075395	0.00173446	0.00636357	0.0516543	0.00420451	0.0180411	0.00778022	0.00127078	0.00575419	0.00869953	0.0237467	0.0207937	0.000820225	0.0018253	0.00875151	0.00260515	0.0186594	0.00288262	0.00905976	0.00347781	0.00120557	0.0185941	0.0300389	0.0674028	0.0229001	0.0754692	0.0446721	0.142201	0.00768658	0.012543	0.0108072	0.0416705	0.0373726	0.0267836	0.00511402	0.00433496	0.0660638	0.026551	0.0154592	0.0703384	0.00835854	0.0154816	0.00810833	0.0734847	0.104457	0.540585	1.8614	0.22115	0.479074	0.794861	1.25808	2.08736	4.52182	1.091048	0.5445339	0.00698699	0.00193263	0.00310118	0.00571601	0.00648058	0.00149086	0.00546981	0.0443995	0.00361399	0.0155073	0.00668749	0.0010923	0.00494601	0.00747769	0.0204115	0.0178733	0.000705025	0.00156894	0.00752237	0.00223926	0.0160387	0.00247776	0.00778732	0.00298936	0.00103625	0.0159826	0.02582	0.0579362	0.0196838	0.0648696	0.0383979	0.122229	0.00660701	0.0107814	0.00928937	0.0358179	0.0321236	0.0230218	0.00439576	0.00372612	0.0567852	0.0228219	0.013288	0.0604594	0.00718459	0.0133072	0.00696952	0.0631638	0.0897858	0.944259	0.0557413	0.9442587	1.163398
8784	-954.1779	-1021.86	67.68207	0.00872023	0.000452156	0.0142176	0.0251887	0.040143	0.00116358	0.0116934	0.0979621	0.0146121	0.0276914	0.0498456	0.000783055	0.000283622	0.00087311	0.00147202	0.0312172	0.00559781	0.00404803	0.00523971	0.0297915	0.00595196	0.00648804	0.0122639	0.00690389	0.00399115	0.0258834	0.0624484	0.0709007	0.042065	0.0972529	0.0109651	0.183688	0.00290759	0.013806	0.00504505	0.0479378	0.0315541	0.0702754	0.0193962	0.0540478	0.0583353	0.0276556	0.0322463	0.0470226	0.0151119	0.00449677	0.0252218	0.0807225	0.0838231	0.762997	1.44438	0.287444	0.544421	0.827212	1.20888	1.83681	3.47894	0.9014691	0.9904713	0.00573924	0.000297588	0.00935732	0.016578	0.0264202	0.000765811	0.00769603	0.064474	0.00961698	0.0182252	0.032806	0.00051537	0.000186666	0.00057464	0.000968816	0.0205457	0.00368421	0.00266422	0.00344853	0.0196074	0.0039173	0.00427012	0.00807152	0.00454382	0.00262679	0.0170353	0.0411006	0.0466635	0.0276852	0.0640073	0.00721673	0.120895	0.00191364	0.00908643	0.00332041	0.0315504	0.0207674	0.0462519	0.0127656	0.0355717	0.0383936	0.0182016	0.021223	0.030948	0.00994597	0.00295956	0.0165998	0.0531277	0.0551684	0.954019	0.0459807	0.9540193	1.519404
8820	-965.4932	-1033.9	68.40671	0.00145941	0.00426611	0.0107686	0.00857063	0.0188414	0.00295541	0.0116494	0.0381973	0.00253206	0.0106149	0.00805812	0.00260828	0.00312932	0.00239549	0.00153773	0.0163116	0.00163098	0.00647388	0.00557586	0.00789816	0.00519296	0.000550262	0.00467063	0.00492582	0.00110537	0.00744667	0.00755333	0.0331131	0.0289024	0.0225066	0.0337353	0.00217366	0.0110898	0.00319538	0.00907443	0.0476686	0.0058235	0.00715152	0.0370207	0.0326792	0.00985632	0.0159097	0.0105148	0.0115698	0.0137682	5.33867e-05	0.000768991	0.0288793	0.00630553	0.58686	1.77464	0.119624	0.355018	0.723913	1.38138	2.81676	8.3595	1.535363	0.6200484	0.00256632	0.00750178	0.0189361	0.0150711	0.0331319	0.00519696	0.0204849	0.0671684	0.00445252	0.0186658	0.0141699	0.00458656	0.00550278	0.00421238	0.00270404	0.0286833	0.00286802	0.011384	0.00980492	0.0138886	0.00913161	0.000967613	0.00821311	0.00866186	0.00194375	0.0130947	0.0132822	0.0582281	0.0508236	0.0395769	0.0593222	0.0038223	0.0195009	0.00561894	0.015957	0.0838233	0.0102404	0.0125757	0.0650993	0.057465	0.0173319	0.0279765	0.0184899	0.020345	0.0242108	9.38784e-05	0.00135224	0.0507831	0.011088	0.94331	0.0566905	0.9433095	0.5686797
8856	-963.9145	-1032.075	68.16086	0.000712241	0.0157288	0.00527329	0.00404379	0.0294102	0.00640355	0.00839685	0.0532124	0.011991	0.0236079	0.0144552	0.00208914	0.000188116	0.0207522	0.00598589	0.032685	0.00620561	0.00871909	0.00354289	0.00802524	0.0226879	0.00179209	0.00616491	0.0036083	0.00211056	0.00779213	0.0382308	0.0202002	0.0304017	0.0384557	0.127785	0.00122086	0.0658358	0.0255462	0.036794	0.0672135	0.0220544	0.0171883	0.024116	0.0532475	0.0105838	0.0235877	0.0219895	0.0310868	0.0170518	4.26873e-07	0.00789494	0.0480164	0.0115941	0.714306	1.53568	0.212063	0.46937	0.789803	1.26614	2.13051	4.71557	1.121386	0.8721402	0.000681127	0.0150417	0.00504292	0.00386714	0.0281255	0.00612381	0.00803004	0.0508878	0.0114672	0.0225766	0.0138237	0.00199788	0.000179898	0.0198457	0.0057244	0.0312572	0.00593452	0.0083382	0.00338812	0.00767466	0.0216968	0.0017138	0.00589559	0.00345067	0.00201837	0.00745173	0.0365607	0.0193177	0.0290736	0.0367758	0.122203	0.00116753	0.0629598	0.0244303	0.0351867	0.0642773	0.0210909	0.0164374	0.0230625	0.0509214	0.0101215	0.0225573	0.0210289	0.0297288	0.0163069	4.08225e-07	0.00755006	0.0459188	0.0110876	0.961431	0.0385691	0.9614309	1.04568
8892	-961.7769	-1030.2	68.42314	0.00420724	0.0307128	0.00240549	0.00541175	0.00734248	0.00265972	0.00800388	0.0693333	0.00447379	0.0177306	0.00273784	0.0012037	0.00151258	0.0102819	0.00228293	0.0550114	0.00869469	0.00736	0.00371898	0.0096742	0.0160109	0.00872609	0.00291063	0.0008823	0.000484876	0.00958389	0.0147854	0.0308065	0.027251	0.0377059	0.0605542	0.00141597	0.0174868	0.0157033	0.0460932	0.0586846	0.0431949	0.0143763	0.0456904	0.0547484	0.00730594	0.0160176	0.00548236	0.0152879	0.0211291	8.39558e-07	0.0051568	0.0397461	0.00811665	0.621934	1.70887	0.17817	0.431152	0.76915	1.30014	2.31937	5.61262	1.247307	0.6823944	0.00478042	0.0348971	0.00273321	0.00614903	0.00834279	0.00302207	0.0090943	0.078779	0.00508328	0.0201462	0.00311083	0.00136769	0.00171865	0.0116827	0.00259395	0.0625059	0.00987923	0.00836271	0.00422564	0.0109922	0.0181922	0.00991491	0.00330717	0.0010025	0.000550934	0.0108896	0.0167997	0.0350035	0.0309635	0.0428428	0.0688039	0.00160888	0.0198692	0.0178427	0.0523728	0.0666796	0.0490797	0.0163349	0.0519151	0.0622071	0.00830128	0.0181998	0.00622926	0.0173707	0.0240077	9.53937e-07	0.00585935	0.045161	0.00922243	0.949917	0.0500826	0.9499174	0.880098
